date,positivity,fatality
2020-11-09,0.009709504262709188,0.01223470661672909
2020-11-10,0.009268714162281045,0.012195121951219513
2020-11-11,0.009185208646765381,0.012146752602875559
2020-11-12,0.009279307145066501,0.012086827824370993
2020-11-13,0.009760287342859372,0.012015693967631191
2020-11-14,0.010597073942269672,0.011936662606577346
2020-11-15,0.011231448054552744,0.011864406779661019
2020-11-16,0.012117295419662331,0.011793020457280385
2020-11-17,0.013265640353750406,0.011722488038277513
2020-11-18,0.013986592733592651,0.011658339281465622
2020-11-19,0.014207650273224046,0.011603125739995265
2020-11-20,0.013370332996972755,0.011564786405475572
2020-11-21,0.01189980860447699,0.011534839924670432
2020-11-22,0.010917747496306028,0.011494252873563218
2020-11-23,0.010045736687357075,0.011453950444132773
2020-11-24,0.008872901678657074,0.011419249592169658
2020-11-25,0.008113590263691683,0.01137682841885303
2020-11-26,0.0076493536296182996,0.011334721258385382
2020-11-27,0.008277664827185595,0.011261778901401974
2020-11-28,0.00957068635493574,0.011166818596171376
2020-11-29,0.010208667736757623,0.011080958842152874
2020-11-30,0.012138414155444168,0.010939941951328422
2020-12-01,0.014279979354246715,0.010792951541850221
2020-12-02,0.01627316857899382,0.01064754454584963
2020-12-03,0.017620232172470975,0.010508256487239975
2020-12-04,0.018454499237417387,0.010394569367840476
2020-12-05,0.019133833967698795,0.010294117647058825
2020-12-06,0.021216109502500656,0.010155440414507772
2020-12-07,0.020967654548409813,0.010069872585285656
2020-12-08,0.020475709637607985,0.00998980632008155
2020-12-09,0.019362969752520623,0.009919028340080972
2020-12-10,0.019505851755526653,0.009843310566492567
2020-12-11,0.019051866955524403,0.009774586076201875
2020-12-12,0.018423875323364248,0.009699129057798893
2020-12-13,0.01525915858404893,0.0096608832807571
2020-12-14,0.013352685050798254,0.009615384615384618
2020-12-15,0.011408861767046962,0.0095703125
2020-12-16,0.010045179275209076,0.009516410953583222
2020-12-17,0.008648831983719848,0.009455808568120418
2020-12-18,0.007908680068567866,0.009394171779141104
2020-12-19,0.0071090915753600345,0.009340449866565001
2020-12-20,0.007083825265643447,0.009287338893100834
2020-12-21,0.0069559344926557465,0.00924179554884949
2020-12-22,0.007018482002606863,0.009193245778611633
2020-12-23,0.007007377960448742,0.009146910584282247
2020-12-24,0.006683432666138423,0.009114583333333334
2020-12-25,0.006294338572819584,0.009079118028534372
2020-12-26,0.005947412353923205,0.00904559719401883
2020-12-27,0.0055242896108828494,0.009013980868285504
2020-12-28,0.005454299071752828,0.008969430715723961
2020-12-29,0.0052519611753756145,0.008928571428571428
2020-12-30,0.0049445366123418225,0.008894536213468869
2020-12-31,0.004993757802746566,0.008857556037599423
2021-01-01,0.00506516969931604,0.008822470291681673
2021-01-02,0.005294809779056085,0.00878293601003764
2021-01-03,0.0057031669350509915,0.008740635033892259
2021-01-04,0.005703224914451626,0.008706467661691543
2021-01-05,0.005820847256656247,0.008672566371681416
2021-01-06,0.006068503350707371,0.008638928067700988
2021-01-07,0.00619724735761539,0.008604038630377524
2021-01-08,0.006142322097378278,0.00856942987058412
2021-01-09,0.005852258088262357,0.008539560822586266
2021-01-10,0.005293086799470692,0.008515815085158149
